scenario_name,match_index,seed,board_size,scoring_mode,agent_a_color,agent_b_color,winner_label,turns,total_passes,termination_reason,total_time_seconds,average_move_time_seconds,agent_a_move_count,agent_b_move_count,agent_a_total_move_time_seconds,agent_b_total_move_time_seconds,agent_a_average_move_time_seconds,agent_b_average_move_time_seconds,agent_a_score,agent_b_score,agent_a_discs,agent_b_discs,score_margin_for_a,normalized_score_margin_for_a,agent_a_nodes_expanded_total,agent_b_nodes_expanded_total,agent_a_alpha_beta_prunes_total,agent_b_alpha_beta_prunes_total,agent_a_mcts_simulations_total,agent_b_mcts_simulations_total,agent_a_mcts_nodes_created_total,agent_b_mcts_nodes_created_total,agent_a_kind,agent_a_label,agent_a_minimax_depth,agent_a_minimax_evaluation,agent_a_minimax_use_move_ordering,agent_a_mcts_num_simulations,agent_a_mcts_exploration_constant,agent_a_mcts_rollout_policy,agent_a_mcts_rollout_heuristic_name,agent_a_mcts_rollout_topk,agent_a_mcts_time_limit_seconds,agent_b_kind,agent_b_label,agent_b_minimax_depth,agent_b_minimax_evaluation,agent_b_minimax_use_move_ordering,agent_b_mcts_num_simulations,agent_b_mcts_exploration_constant,agent_b_mcts_rollout_policy,agent_b_mcts_rollout_heuristic_name,agent_b_mcts_rollout_topk,agent_b_mcts_time_limit_seconds
minimax_balanced_vs_mcts_random,0,42,6,standard,BLACK,WHITE,A,31,2,no_moves_both,18.477902600017842,0.5959051032268983,16,15,1.3730275000852998,17.100030699948547,0.08581421875533124,1.1400020466632366,31,2,31,2,29,0.8787878787878788,2660,0,929,0,0,7500,0,6673,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
minimax_balanced_vs_mcts_random,1,43,6,standard,WHITE,BLACK,A,36,4,board_full,20.137579400005052,0.5592444055558493,18,18,1.2271094000316225,18.90568919997895,0.06817274444620125,1.0503160666654974,33,3,33,3,30,0.8333333333333334,2466,0,856,0,0,9000,0,7050,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
minimax_balanced_vs_mcts_random,2,44,6,standard,BLACK,WHITE,A,33,1,board_full,19.028272900002776,0.5764756151519109,17,16,1.6016641000460368,17.422031199967023,0.09421553529682569,1.088876949997939,30,6,30,6,24,0.6666666666666666,2864,0,1178,0,0,8000,0,6536,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
minimax_balanced_vs_mcts_random,3,45,6,standard,WHITE,BLACK,A,33,1,board_full,20.089016099984292,0.6086201515166921,16,17,1.4935587000800297,18.59090629997081,0.09334741875500185,1.0935827235276947,27,9,27,9,18,0.5,2955,0,961,0,0,8500,0,6760,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
minimax_balanced_vs_mcts_random,4,46,6,standard,BLACK,WHITE,A,32,0,board_full,18.940934499987634,0.5917593968715664,16,16,1.387708699941868,17.548591999948258,0.08673179374636675,1.096786999996766,24,12,24,12,12,0.3333333333333333,2743,0,931,0,0,8000,0,6569,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
minimax_balanced_vs_mcts_random,5,47,6,standard,WHITE,BLACK,B,32,0,board_full,19.767306699999608,0.6175902000049973,16,16,1.0789281000907067,18.683958300069207,0.06743300625566917,1.1677473937543255,15,21,15,21,-6,-0.16666666666666666,2037,0,635,0,0,8000,0,6705,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
minimax_balanced_vs_mcts_random,6,48,6,standard,BLACK,WHITE,DRAW,32,0,board_full,18.495874000014737,0.5778555718743519,16,16,1.1167326000286266,17.374645699950634,0.06979578750178916,1.0859153562469146,18,18,18,18,0,0.0,2163,0,648,0,0,8000,0,6638,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
minimax_balanced_vs_mcts_random,7,49,6,standard,WHITE,BLACK,A,32,0,board_full,19.730549700005213,0.6164448750041629,16,16,1.0250994001107756,18.701136600022437,0.06406871250692348,1.1688210375014023,21,15,21,15,6,0.16666666666666666,1944,0,649,0,0,8000,0,6788,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
minimax_balanced_vs_mcts_rollout_simple,0,10042,6,standard,BLACK,WHITE,B,32,0,board_full,57.47725230001379,1.7960286968782384,16,16,1.19091720005963,56.282001100044,0.07443232500372687,3.51762506875275,16,20,16,20,-4,-0.1111111111111111,2235,0,657,0,0,8000,0,6280,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
minimax_balanced_vs_mcts_rollout_simple,1,10043,6,standard,WHITE,BLACK,B,32,0,board_full,61.68285719997948,1.9274553718732932,16,16,0.8093663999752607,60.86920549997012,0.050585399998453795,3.8043253437481326,13,23,13,23,-10,-0.2777777777777778,1779,0,334,0,0,8000,0,6752,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
minimax_balanced_vs_mcts_rollout_simple,2,10044,6,standard,BLACK,WHITE,B,32,0,board_full,58.426637999975355,1.8256987531249251,16,16,1.3012947000388522,57.12106539995875,0.08133091875242826,3.570066587497422,17,19,17,19,-2,-0.05555555555555555,2329,0,739,0,0,8000,0,6611,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
minimax_balanced_vs_mcts_rollout_simple,3,10045,6,standard,WHITE,BLACK,A,32,2,no_moves_both,58.967696599982446,1.8426018437467064,16,16,0.6622321999748237,58.30102679991978,0.041389512498426484,3.6438141749949864,33,1,33,1,32,0.9411764705882353,1419,0,371,0,0,8000,0,6260,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
minimax_balanced_vs_mcts_rollout_simple,4,10046,6,standard,BLACK,WHITE,B,32,0,board_full,58.567396099999314,1.8300951843748408,16,16,1.3121262999484316,57.25091960004647,0.08200789374677697,3.5781824750029045,17,19,17,19,-2,-0.05555555555555555,2329,0,739,0,0,8000,0,6617,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
minimax_balanced_vs_mcts_rollout_simple,5,10047,6,standard,WHITE,BLACK,B,33,1,board_full,64.11125690001063,1.942630518183719,16,17,1.3658861000731122,62.74092099998961,0.08536788125456951,3.690642411764095,12,24,12,24,-12,-0.3333333333333333,2679,0,584,0,0,8500,0,7167,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
minimax_balanced_vs_mcts_rollout_simple,6,10048,6,standard,BLACK,WHITE,B,32,0,board_full,58.333811700023944,1.8227963343742886,16,16,1.300439099984942,57.02904359999229,0.08127744374905888,3.5643152249995183,17,19,17,19,-2,-0.05555555555555555,2329,0,739,0,0,8000,0,6612,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
minimax_balanced_vs_mcts_rollout_simple,7,10049,6,standard,WHITE,BLACK,A,32,1,no_moves_both,60.320157800015295,1.884870424996734,16,16,0.7486933999171015,59.56716019997839,0.04679333749481884,3.7229475124986493,32,3,32,3,29,0.8285714285714286,1699,0,434,0,0,8000,0,6619,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
minimax_balanced_vs_mcts_rollout_successor_eval,0,20042,6,standard,BLACK,WHITE,B,34,2,board_full,67.12320370000089,1.9740794205872054,17,17,1.183310899999924,65.93538939996506,0.0696065235294073,3.8785523176450036,13,23,13,23,-10,-0.2777777777777778,2047,0,622,0,0,8500,0,5955,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
minimax_balanced_vs_mcts_rollout_successor_eval,1,20043,6,standard,WHITE,BLACK,A,34,2,board_full,78.30473659999552,2.3029484617641978,17,17,1.5868267999903765,76.71342089999234,0.09334275294061038,4.5125541705877845,32,4,32,4,28,0.7777777777777778,2897,0,909,0,0,8500,0,6736,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
minimax_balanced_vs_mcts_rollout_successor_eval,2,20044,6,standard,BLACK,WHITE,B,32,0,board_full,69.8521541999944,2.182743946872506,16,16,1.4676369999942835,68.38016929992591,0.09172731249964272,4.273760581245369,17,19,17,19,-2,-0.05555555555555555,2679,0,716,0,0,8000,0,6146,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
minimax_balanced_vs_mcts_rollout_successor_eval,3,20045,6,standard,WHITE,BLACK,A,34,2,board_full,79.79664290000801,2.3468269705892237,17,17,1.8578322000103071,77.9342848000233,0.10928424705942984,4.584369694119018,34,2,34,2,32,0.8888888888888888,3290,0,1051,0,0,8500,0,6855,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
minimax_balanced_vs_mcts_rollout_successor_eval,4,20046,6,standard,BLACK,WHITE,B,32,0,board_full,66.50910090000252,2.0782764000005045,16,16,1.1858333999989554,65.31901140001719,0.07411458749993471,4.082438212501074,16,20,16,20,-4,-0.1111111111111111,2168,0,789,0,0,8000,0,6231,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
minimax_balanced_vs_mcts_rollout_successor_eval,5,20047,6,standard,WHITE,BLACK,B,32,0,board_full,76.74010679998901,2.3979934468743522,16,16,1.4955183000129182,75.24027199996635,0.09346989375080739,4.702516999997897,17,19,17,19,-2,-0.05555555555555555,2912,0,776,0,0,8000,0,6780,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
minimax_balanced_vs_mcts_rollout_successor_eval,6,20048,6,standard,BLACK,WHITE,B,32,0,board_full,69.81938070000615,2.1817205374982223,16,16,1.4681739999505226,68.34688319999259,0.09176087499690766,4.271680199999537,17,19,17,19,-2,-0.05555555555555555,2679,0,716,0,0,8000,0,6142,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
minimax_balanced_vs_mcts_rollout_successor_eval,7,20049,6,standard,WHITE,BLACK,A,32,0,board_full,78.21920150000369,2.4442158375013605,16,16,1.421127100038575,76.79377970000496,0.08882044375241094,4.79961123125031,27,9,27,9,18,0.5,2726,0,775,0,0,8000,0,7016,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
minimax_balanced_vs_mcts_rollout_topk,0,30042,6,standard,BLACK,WHITE,A,33,1,board_full,71.71675739999046,2.1730994333356097,17,16,1.5334982000058517,70.17878310006927,0.09020577647093245,4.386173943754329,27,9,27,9,18,0.5,2945,0,1025,0,0,8000,0,6566,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
minimax_balanced_vs_mcts_rollout_topk,1,30043,6,standard,WHITE,BLACK,A,34,3,no_moves_both,81.8486107000208,2.40717753529487,17,17,1.837820799992187,80.0062154000334,0.10810710588189335,4.706247964707847,33,2,33,2,31,0.8857142857142857,3052,0,1052,0,0,8500,0,6959,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
minimax_balanced_vs_mcts_rollout_topk,2,30044,6,standard,BLACK,WHITE,A,35,4,no_moves_both,124.75709489997826,3.5641885599977936,18,17,2.4769244999915827,122.26967509993119,0.13760691666619904,7.192333829407717,34,1,34,1,33,0.9428571428571428,2402,0,926,0,0,8500,0,6548,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
minimax_balanced_vs_mcts_rollout_topk,3,30045,6,standard,WHITE,BLACK,A,34,2,board_full,223.52706920000492,6.573952502939981,17,17,3.2189128999598324,220.2954721999995,0.18934781764469602,12.958557188235265,32,4,32,4,28,0.7777777777777778,2238,0,776,0,0,8500,0,6988,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
minimax_balanced_vs_mcts_rollout_topk,4,30046,6,standard,BLACK,WHITE,A,33,1,board_full,205.3801625999913,6.223235721212184,17,16,3.202846999920439,202.16393180008163,0.1884027647012023,12.635245737505102,30,6,30,6,24,0.6666666666666666,2146,0,662,0,0,8000,0,6372,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
minimax_balanced_vs_mcts_rollout_topk,5,30047,6,standard,WHITE,BLACK,A,34,4,no_moves_both,227.72613860000274,6.697405376476715,17,17,3.7897122001159005,223.9220706000924,0.2229242470656412,13.17188650588779,34,0,34,0,34,1.0,2701,0,1048,0,0,8500,0,7117,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
minimax_balanced_vs_mcts_rollout_topk,6,30048,6,standard,BLACK,WHITE,A,35,3,board_full,127.74099030002253,3.649475362856174,18,17,2.2371035999967717,125.49453409996931,0.12428353333315398,7.382031417645254,33,3,33,3,30,0.8333333333333334,2644,0,909,0,0,8500,0,6403,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
minimax_balanced_vs_mcts_rollout_topk,7,30049,6,standard,WHITE,BLACK,A,31,0,no_moves_both,228.65974959998857,7.375741448387647,15,16,3.8284413999936078,224.81954350002343,0.25522942666624054,14.051221468751464,18,17,18,17,1,0.02857142857142857,2588,0,785,0,0,8000,0,6634,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
minimax_d3_vs_d4_balanced,0,40042,6,standard,BLACK,WHITE,A,34,2,board_full,3.4528887000051327,0.1011864411762765,17,17,1.1269531000289135,2.313385899964487,0.0662913588252302,0.13608152352732278,31,5,31,5,26,0.7222222222222222,967,1674,118,298,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d4_balanced,1,40043,6,standard,WHITE,BLACK,B,33,1,board_full,4.608005799993407,0.1392786696987142,16,17,0.9803743000084069,3.6158218000491615,0.06127339375052543,0.21269540000289186,8,28,8,28,-20,-0.5555555555555556,708,2321,165,827,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d4_balanced,2,40044,6,standard,BLACK,WHITE,A,34,2,board_full,3.298075600003358,0.09663882940709728,17,17,1.0666850999405142,2.2190350999007933,0.06274618234944201,0.13053147646475255,31,5,31,5,26,0.7222222222222222,967,1674,118,298,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d4_balanced,3,40045,6,standard,WHITE,BLACK,B,33,1,board_full,4.658513599977596,0.1408133454529117,16,17,0.9846174999838695,3.6622228999622166,0.06153859374899184,0.2154248764683657,8,28,8,28,-20,-0.5555555555555556,708,2321,165,827,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d4_balanced,4,40046,6,standard,BLACK,WHITE,A,34,2,board_full,3.306909099977929,0.09689485882186358,17,17,1.0754336999671068,2.218991499976255,0.06326080588041805,0.1305289117633091,31,5,31,5,26,0.7222222222222222,967,1674,118,298,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d4_balanced,5,40047,6,standard,WHITE,BLACK,B,33,1,board_full,4.651404500007629,0.1405866272715767,16,17,0.9907315999735147,3.6486270999885164,0.06192072499834467,0.21462512352873625,8,28,8,28,-20,-0.5555555555555556,708,2321,165,827,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d4_balanced,6,40048,6,standard,BLACK,WHITE,A,34,2,board_full,3.315276499983156,0.09715185000095516,17,17,1.0820452000480145,2.221117699984461,0.06364971764988321,0.13065398235202713,31,5,31,5,26,0.7222222222222222,967,1674,118,298,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d4_balanced,7,40049,6,standard,WHITE,BLACK,B,33,1,board_full,4.637243399978615,0.14015979393981537,16,17,0.9859657000051811,3.6393075000087265,0.06162285625032382,0.2140769117652192,8,28,8,28,-20,-0.5555555555555556,708,2321,165,827,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d4_vs_d5_balanced,0,50042,6,standard,BLACK,WHITE,A,33,1,board_full,10.11024430001271,0.3060110575743513,17,16,2.5754395999538247,7.52292529999977,0.15149644705610732,0.4701828312499856,22,14,22,14,8,0.2222222222222222,1863,5978,421,1171,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d4_vs_d5_balanced,1,50043,6,standard,WHITE,BLACK,B,35,4,no_moves_both,11.21256529999664,0.31999113999939127,17,18,2.445850199961569,8.753839700017124,0.14387354117420995,0.48632442777872914,7,28,7,28,-21,-0.6,1981,7799,297,1113,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d4_vs_d5_balanced,2,50044,6,standard,BLACK,WHITE,A,33,1,board_full,10.12706060000346,0.3065188757636034,17,16,2.648267100128578,7.466855800070334,0.15578041765462225,0.4666784875043959,22,14,22,14,8,0.2222222222222222,1863,5978,421,1171,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d4_vs_d5_balanced,3,50045,6,standard,WHITE,BLACK,B,35,4,no_moves_both,11.178750800027046,0.3190262171456457,17,18,2.4473972000414506,8.71852040005615,0.14396454117890886,0.48436224444756387,7,28,7,28,-21,-0.6,1981,7799,297,1113,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d4_vs_d5_balanced,4,50046,6,standard,BLACK,WHITE,A,33,1,board_full,10.068521300010616,0.3047483575761417,17,16,2.542304599977797,7.514391200034879,0.14954732941045865,0.46964945000217995,22,14,22,14,8,0.2222222222222222,1863,5978,421,1171,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d4_vs_d5_balanced,5,50047,6,standard,WHITE,BLACK,B,35,4,no_moves_both,11.191727800003719,0.3193998771420281,17,18,2.4568689000152517,8.722126799955731,0.14452170000089715,0.48456259999754064,7,28,7,28,-21,-0.6,1981,7799,297,1113,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d4_vs_d5_balanced,6,50048,6,standard,BLACK,WHITE,A,33,1,board_full,10.006321699998807,0.30285590302876453,17,16,2.547325599967735,7.446919199981494,0.14984268235104323,0.46543244999884337,22,14,22,14,8,0.2222222222222222,1863,5978,421,1171,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d4_vs_d5_balanced,7,50049,6,standard,WHITE,BLACK,B,35,4,no_moves_both,11.280738300003577,0.321939759999181,17,18,2.4486688999459147,8.81922270002542,0.14403934705564203,0.48995681666807894,7,28,7,28,-21,-0.6,1981,7799,297,1113,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d5_balanced,0,60042,6,standard,BLACK,WHITE,A,33,1,board_full,7.542044900008477,0.22816756363891094,17,16,0.9279536000394728,6.601576000044588,0.05458550588467487,0.41259850000278675,31,5,31,5,26,0.7222222222222222,744,4964,134,1145,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d5_balanced,1,60043,6,standard,WHITE,BLACK,B,32,0,board_full,9.020648699981393,0.2815331187503034,16,16,0.8758966000168584,8.13316319999285,0.05474353750105365,0.5083226999995532,17,19,17,19,-2,-0.05555555555555555,633,6736,160,1078,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d5_balanced,2,60044,6,standard,BLACK,WHITE,A,33,1,board_full,7.248491100006504,0.21928887272422964,17,16,0.8682884000008926,6.3682443998986855,0.05107578823534662,0.39801527499366784,31,5,31,5,26,0.7222222222222222,744,4964,134,1145,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d5_balanced,3,60045,6,standard,WHITE,BLACK,B,32,0,board_full,8.924700600007782,0.27853665000384353,16,16,0.85994720007875,8.053225600044243,0.05374670000492188,0.5033266000027652,17,19,17,19,-2,-0.05555555555555555,633,6736,160,1078,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d5_balanced,4,60046,6,standard,BLACK,WHITE,A,33,1,board_full,7.283285000012256,0.22036326060311473,17,16,0.8599250999395736,6.412062499963213,0.05058382940821021,0.4007539062477008,31,5,31,5,26,0.7222222222222222,744,4964,134,1145,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d5_balanced,5,60047,6,standard,WHITE,BLACK,B,32,0,board_full,9.044759799988242,0.2822835781253161,16,16,0.9401879000361077,8.092886599974008,0.058761743752256734,0.5058054124983755,17,19,17,19,-2,-0.05555555555555555,633,6736,160,1078,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
